@realDonaldTrump,2/16/2017,"SC has kept us safe from exec amnesty--for now. But Hillary has pledged to expand it, taking jobs from Hispanic &amp; African-American workers."
@realDonaldTrump,8/3/2016,"Hillary Lies to Benghazi Families
#CrookedHillary 
https://t.co/YWd5lk5skG"
@realDonaldTrump,4/20/2017,"ISIS threatens us today because of the decisions Hillary Clinton has made along with President Obama.""  --  Donald J. Trump"
@realDonaldTrump,2/11/2016,"""Hillary Clinton may be the most corrupt person ever to seek the presidency.""  --   Donald J. Trump"
@realDonaldTrump,10/20/2016,"Thank you to Donald Rumsfeld for the endorsement. Very much appreciated. Clinton's conduct has been ""disqualifying."""
@realDonaldTrump,5/6/2016,"""@AllegrettiVicki: You have great children, future presidents...and we all see were raised right and out there for their father."" Thank you."
@realDonaldTrump,5/27/2017,"""@1lion: brilliant 3 word response to Hillary's 'I'm With You'  slogan https://t.co/dJL71jwK0g @realDonaldTrump https://t.co/Audi8h85qu"""
@realDonaldTrump,8/3/2017,"""@justininglv: @realDonaldTrump great speech today!! It's all about America and that's why you will become president!!!!""  Thank you."
@realDonaldTrump,4/9/2017,#Imwithyou https://t.co/tan8BmAuR8 https://t.co/5EZ7X1ZZKh
@realDonaldTrump,2/28/2016,#Imwithyou https://t.co/iY4K7Wcw3C
@realDonaldTrump,10/17/2016,Hillary says things can't change. I say they have to change. It's a choice between Americanism and her corrupt globalism. #Imwithyou
@realDonaldTrump,9/7/2016,"""@chrisboydbrew: @LouDobbs @realDonaldTrump @FoxBusiness.. Saw your interview.You are the best! Great questions, great answers"" Lou is great"
@realDonaldTrump,3/5/2017,Crooked Hillary refuses to say that she will be raising taxes beyond belief! She will be a disaster for jobs and the economy!
@realDonaldTrump,2/13/2016,I will be interviewed by @LouDobbs tonight on @FoxBusiness 7pm ET
@realDonaldTrump,3/16/2017,"Hillary defrauded America as Secy of State. She used it as a personal hedge fund to get herself rich! Corrupt, dangerous, dishonest."
@realDonaldTrump,4/16/2016,"If you want to know about Hillary Clinton's honesty &amp; judgment, ask the family of Ambassador Stevens."
@realDonaldTrump,1/29/2016,Hillary took money and did favors for regimes that enslave women and murder gays.
@realDonaldTrump,4/25/2016,"I am ""the king of debt.""That has been great for me as a businessman, but is bad for the country. I made a fortune off of debt, will fix U.S."
@realDonaldTrump,10/7/2017,Obama-Clinton inherited $10T in debt and turned it into nearly $20T.  They have bankrupted… https://t.co/1COtt0RPY7
@realDonaldTrump,4/20/2016,Hillary Clinton's open borders immigration policies will drive down wages for all Americans - and make everyone less safe.
@realDonaldTrump,1/21/2016,How can Hillary run the economy when she can't even send emails without putting entire nation at risk?
@realDonaldTrump,8/16/2016,"Hillary Clinton surged the trade deficit with China 40% as
Secretary of State, costing Americans millions of jobs."
@realDonaldTrump,4/25/2017,"Hillary says this election is about judgment.  She's right.  Her judgement has killed thousands, unleashed ISIS and wrecked the economy."
@realDonaldTrump,5/29/2016,I will be making a big speech tomorrow to discuss the failed policies and bad judgment of Crooked Hillary Clinton.
@realDonaldTrump,6/21/2016,"Crooked Hillary Clinton is totally unfit to be our president-really bad judgement and a temperament, according to new book, which is a mess!"
@realDonaldTrump,7/19/2016,"When I said that if, within the Orlando club, you had some people with guns, I was obviously talking about additional guards or employees"
@realDonaldTrump,1/21/2016,.@DJohnsonPGA We are so proud of you Dustin. Your reaction under pressure was amazing. First of many Majors. You are a true CHAMPION!
@realDonaldTrump,3/23/2017,"""@bfraser747: Watch out HillaryClinton 👿 Support @realDonaldTrump 🇺🇸 🇺🇸 #MakeAmericaGreatAgain 🇺🇸 https://t.co/UTYOLo7wGF"""
@realDonaldTrump,1/7/2017,"Yesterday's failing @NYTimes fraudulently shows an empty room prior to my speech, when in fact, it was packed! https://t.co/iFuf8MdTEH"
@realDonaldTrump,3/13/2017,How can the NY Times show an empty room hours before my speech even started when they knew it was going to be packed? So totally dishonest!
@realDonaldTrump,2/8/2017,"Donald Trump's Speech Is a Game Changer. #Trump2016
https://t.co/VXjtSivvuU https://t.co/dIK3IyrYGC"
@realDonaldTrump,3/26/2017,See you soon Arizona! #Trump2016 https://t.co/W4z2eW5ay4
@realDonaldTrump,12/29/2016,"I love you Arizona! Thank you!
#Trump2016 #AmericaFirst https://t.co/QuTsSmeVdO"
@realDonaldTrump,9/7/2016,"MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!
#Trump2016 #AmericaFirst https://t.co/vN4K8FvQNT"
@realDonaldTrump,6/4/2016,"Thank you Las Vegas, Nevada!
#Trump2016 #AmericaFirst 
https://t.co/vhGwmhGCVR https://t.co/m1EIra7YMU"
@realDonaldTrump,4/9/2017,"In Las Vegas, getting ready to speak!"
@realDonaldTrump,3/15/2017,"Join me in Phoenix, Arizona today at 4pm! #Trump2016 #AmericaFirst https://t.co/PVB6QX7VpK https://t.co/hSaIurAfvD"
@realDonaldTrump,2/19/2017,"Thank you Houston, Texas! 
#AmericaFirst #Trump2016 
https://t.co/593p8uRPhq"
@realDonaldTrump,8/21/2017,Thank you! #AmericaFirst  https://t.co/TZf8uwQO4L
@realDonaldTrump,1/25/2016,The convention in Cleveland will be amazing!  https://t.co/NlF2Gcr915
@realDonaldTrump,3/8/2016,Thank you- on my way!  https://t.co/uTCXPbWpve
@realDonaldTrump,10/2/2017,Thank you @DallasPD!  https://t.co/ORJyN4FsNI
@realDonaldTrump,2/20/2017,"Join me in Phoenix, Arizona tomorrow at 4pm! #Trump2016 #AmericaFirst
https://t.co/PVB6QX7VpK https://t.co/B51r30Mazd"
@realDonaldTrump,8/13/2017,THANK YOU! #AmericaFirst https://t.co/qp07UfnnjM
@realDonaldTrump,3/11/2017,MAKE AMERICA GREAT AGAIN! MAKE AMERICA SAFE AGAIN!
@realDonaldTrump,4/19/2016,People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando
@realDonaldTrump,3/14/2016,"Amazing crowd last night in Dallas - more spirit and passion than ever before. Today, all over the great State of Texas!"
@realDonaldTrump,8/15/2017,"""@VoteTrumpMAGA: The media attack on @realDonaldTrump is relentless. They are desperate. But, they keep #Trump in the news - a good thing."
@realDonaldTrump,4/21/2017,"Thank you Dallas, Texas! 
https://t.co/ui9tSfMcS8 https://t.co/2iYArmM7oN"
@realDonaldTrump,6/25/2017,"Thank you Dallas, Texas! 
https://t.co/ui9tSfMcS8 https://t.co/2iYArmM7oN"
@realDonaldTrump,2/29/2016,"Houston, TX:
https://t.co/nvHRnfi2N7

Las Vegas, NV
https://t.co/ksU8AGrFBS

Phoenix, AZ:
https://t.co/PVB6QX7VpK https://t.co/2ToWwthEeF"
@realDonaldTrump,9/17/2016,"Join me in Houston, Texas tomorrow night at 7pm! Tickets: https://t.co/nvHRnfzEbH https://t.co/Yd3f8xLpPl"
@realDonaldTrump,3/9/2017,"""Donald Trumps Speech Is a Game Changer."" https://t.co/VXjtSivvuU https://t.co/J777QHdYa3"
@realDonaldTrump,11/27/2016,The trade deficit rose to a 7yr high thanks to horrible trade policies Clinton supports. I will fix it fast- JOBS! https://t.co/jaGeN4u50U
@realDonaldTrump,5/16/2017,"McAllen, Texas- 8 miles from 
U.S. - Mexico border. #Trump2016 
Video: https://t.co/pQ4nSTnVrK https://t.co/dKBTP1QjH3"
@realDonaldTrump,4/24/2016,"""@realericjallen: @realDonaldTrump is a Common Sense Conservative! President Trump=Competence, Safety, Unity, &amp; US JOBS, JOBS, JOB."
@realDonaldTrump,7/31/2016,I will be interviewed on @greta at 7:00 P.M.  @FoxNews
@realDonaldTrump,5/29/2017,"Finally an accurate story from the Washington Post!
https://t.co/0nNKEBSd73"
@realDonaldTrump,7/5/2016,"Join me in Dallas, Texas on Thursday!
#AmericaFirst #Trump2016 
https://t.co/fX0kXZUNqz https://t.co/c7sCbHDAQh"
@realDonaldTrump,11/28/2016,"Thank you Atlanta, Georgia! Will be back soon! #AmericaFirst https://t.co/cVJvfcoGOt"
@realDonaldTrump,4/21/2016,"I will be meeting with the NRA, who has endorsed me, about not allowing people on the terrorist watch list, or the no fly list, to buy guns."
@realDonaldTrump,7/21/2016,The press is so totally biased that we have no choice but to take our tough but fair and smart message directly to the people!
@realDonaldTrump,10/28/2017,"An: Media fell all over themselves criticizing what DonaldTrump ""may have insinuated about @POTUS."" But he's right: https://t.co/bIIdYtvZYw"
@realDonaldTrump,11/10/2016,"Thank you Greensboro, North Carolina! Will be back soon! #AmericaFirst https://t.co/R29WMGNLGG"
@realDonaldTrump,2/21/2016,"TONIGHT! NORTH CAROLINA:
https://t.co/UolRS3aT6W

WEDNESDAY! GEORGIA:
https://t.co/1JJ2Kn0ani

SATURDAY! NEVADA:
https://t.co/x3w1PHtLXP"
@realDonaldTrump,3/1/2016,HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU! https://t.co/mXsxkfcstC
@realDonaldTrump,8/13/2017,Thank you to the LGBT community! I will fight for you while Hillary brings in more people that will threaten your freedoms and beliefs.
@realDonaldTrump,9/17/2017,AMERICA FIRST!
@realDonaldTrump,2/20/2017,"American must now get very tough, very smart and very vigilant. We cannot admit people into our country without extraordinary screening."
@realDonaldTrump,10/20/2017,"Join me in Atlanta on Wednesday- at noon! #Trump2016
Tickets: https://t.co/1JJ2Kn0ani https://t.co/cyARlHSEFU"
@realDonaldTrump,10/17/2016,Crooked Hillary says we must call on Saudi Arabia and other countries to stop funding hate. I am calling on- cont'd: https://t.co/T1fVcu3mEC
@realDonaldTrump,10/13/2016,Saudi Arabia and many of the countries that gave vast amounts of money to the Clinton Foundation- cont'd: https://t.co/t31ReRSzzy
@realDonaldTrump,8/27/2016,"I thought people weren’t celebrating? They were cheering all over, even this savage from Orlando. I was right. https://t.co/DrVa65X9rI"
@realDonaldTrump,5/5/2016,"In my speech on protecting America I spoke about a temporary ban, which includes suspending immigration from nations tied to Islamic terror."
@realDonaldTrump,8/12/2017,"Based on the incredibly inaccurate coverage and reporting of the record setting Trump campaign, we are hereby:  https://t.co/THKJwjNkaz"
@realDonaldTrump,8/18/2017,"I am no fan of President Obama, but to show you how dishonest the phony Washington Post is: https://t.co/cITm8BPixD"
@realDonaldTrump,6/17/2016,"TERRORISM, IMMIGRATION, AND NATIONAL SECURITY SPEECH- TRANSCRIPT: https://t.co/WD1LGFKx3M https://t.co/T7yHSdCeU8"
@realDonaldTrump,8/3/2017,"Congratulations to the 2016 #StanleyCup Champions, Pittsburgh @Penguins!"
@realDonaldTrump,6/23/2017,"I am watching @FoxNews and how fairly they are treating me and my words, and @CNN, and the total distortion of my words and what I am saying"
@realDonaldTrump,1/23/2017,"I will be going to New Hampshire today, home of my first primary victory, to discuss terror and the horrible events of yesterday. 2:30 P.M."
@realDonaldTrump,7/11/2017,I have been hitting Obama and Crooked Hillary hard on not using the term Radical Islamic Terror. Hillary just broke-said she would now use!
@realDonaldTrump,2/1/2017,What has happened in Orlando is just the beginning. Our leadership is weak and ineffective. I called it and asked for the ban. Must be tough
@realDonaldTrump,5/11/2017,"""@WandaWalls20: @realDonaldTrump Please make us safe. We cannot have Hillary as president. We will be in so much trouble."
@realDonaldTrump,7/1/2016,"Reporting that Orlando killer shouted ""Allah hu Akbar!"" as he slaughtered clubgoers. 2nd man arrested in LA with rifles near Gay parade."
@realDonaldTrump,12/7/2016,Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!
@realDonaldTrump,7/19/2016,"Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!"
@realDonaldTrump,9/29/2017,"Horrific incident in FL. Praying for all the victims &amp; their families. When will this stop? When will we get tough, smart &amp; vigilant?"
@realDonaldTrump,5/17/2017,Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!
@realDonaldTrump,9/12/2017,Really bad shooting in Orlando. Police investigating possible terrorism. Many people dead and wounded.
@realDonaldTrump,8/17/2016,"Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be a Native American in order to advance her career. Very racist!"
@realDonaldTrump,1/7/2017,Riley Rone was a great young man. We will miss him dearly. https://t.co/R0tm44nMao
@realDonaldTrump,8/2/2017,"Join me on Tuesday- in Greensboro, North Carolina! #Trump2016 #AmericaFirst https://t.co/iaL5IGTfV3"
@realDonaldTrump,10/7/2017,"Thank you Pittsburgh, Pennsylvania! Will be back soon! #AmericaFirst https://t.co/ttLMgInkdA"
@realDonaldTrump,1/14/2016,Thank you to our amazing law enforcement officers! #AmericaFirst https://t.co/qWaTT9jsQD
@realDonaldTrump,12/21/2016,"Thank you Tampa, Florida!
#AmericaFirst #TrumpTrain https://t.co/fY4QVoSSfj"
@realDonaldTrump,10/1/2016,"Sad case- @USATODAY did article saying I don't pay bills- false, only don't pay when work is shoddy, bad, or not done! They should do same!"
@realDonaldTrump,7/8/2016,"In Tampa, Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain! https://t.co/04qqpGylT7"
@realDonaldTrump,8/29/2016,"Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!"
@realDonaldTrump,9/1/2017,Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is
@realDonaldTrump,11/10/2017,"Thank you Richmond, Virginia! 
#Trump2016 https://t.co/SxU4yzCLQf"
@realDonaldTrump,8/7/2016,"Thank you @FaithandFreedom Coalition! An honor joining you today- to discuss our shared values.
#RTM2016 #Trump2016 https://t.co/Ye6IhOW6ZM"
@realDonaldTrump,1/4/2016,"Heading to Richmond, Virginia now. Join me tonight! #Trump2016
Tickets: https://t.co/I2CJSqiKGN"
@realDonaldTrump,12/18/2016,#FlashbackFriday #CrookedHillary https://t.co/pvrBb7v4NG
@realDonaldTrump,8/16/2016,"I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad!
https://t.co/aOvVsZfAW3"
@realDonaldTrump,6/22/2016,"2004 VIDEO:
Pocahontas describing Crooked Hillary Clinton as a Corporate Donor Puppet. Time for change! #Trump2016 
https://t.co/rZ1MqUzpKU"
@realDonaldTrump,3/30/2017,Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.
@realDonaldTrump,6/16/2017,"""Donald Trump Plans To Continue GOP
Legacy Of Leading On Women’s, Civil Rights Against Racist, Sexist Democrats"" 
https://t.co/nEPqAYw1G5"
@realDonaldTrump,7/25/2017,"The great boxing promoter, Don King, just endorsed me. Nice!"
@realDonaldTrump,2/11/2017,"Join me! 
6/10: Richmond, VA - 8pm
6/11: Tampa, FL - 11am
6/11: Pittsburgh, PA - 3pm
6/13: Portsmouth, NH - 2:30pm
https://t.co/kv624y9UOm"
@realDonaldTrump,3/29/2017,"""@Ausbiz:  RECORD 14 million primary votes/beat 16 opponents/financed own campaign. You will be a great POTUS &amp; #MakeAmericaGreatAgain"""
@realDonaldTrump,2/26/2016,"""@FoxNews: .@JamesRosenFNC: ""Never before has a president endorsed someone under investigation by @TheJusticeDept."" https://t.co/fX5bs8fzac"
@realDonaldTrump,8/3/2017,"Pocahontas is at it again! Goofy Elizabeth Warren, one of the least productive U.S. Senators, has a nasty mouth. Hope she is V.P. choice."
@realDonaldTrump,10/6/2016,"""@FreemarketSara: Trump's Historic 13 Million Primary Votes - A Record ... Congratulations @realDonaldTrump https://t.co/zdOEle8wOL"""
@realDonaldTrump,3/27/2017,"Join me! #Trump2016

6/10: Richmond
https://t.co/I2CJSqAlyl

6/11: Tampa
https://t.co/6jk33orxXG

6/11: Pittsburgh
https://t.co/bwgL1ZXtC7"
@realDonaldTrump,2/7/2016,"Thank you Roseanne, very much appreciated. https://t.co/COXEJ1In8D"
@realDonaldTrump,4/27/2016,"How long did it take your staff of 823 people to think that up--and where are your 33,000 emails that you deleted? https://t.co/gECLNtQizQ"
@realDonaldTrump,9/13/2017,"A message of condolences and support regarding the terrorist attacks in Tel Aviv: 
https://t.co/iulXLEANei"
@realDonaldTrump,7/17/2017,Obama just endorsed Crooked Hillary. He wants four more years of Obama—but nobody else does!
@realDonaldTrump,4/18/2017,"Crooked Hillary Clinton will be a disaster on jobs, the economy, trade, healthcare, the military, guns and just about all else. Obama plus!"
@realDonaldTrump,11/24/2016,"As expected, the media is very much against me. Their dishonesty is amazing but, just like our big wins in the primaries, we will win!"
@realDonaldTrump,4/16/2016,"""@KathyCeurter: @realDonaldTrump please Mr.Trump make @SenatorJeffSessions your VP. He is a perfect running mate.""  He is a great guy!"
@realDonaldTrump,10/31/2016,"Bernie Sanders must really dislike Crooked Hillary after the way she played him. Many of his supporters, because of trade, will come to me."
@realDonaldTrump,5/7/2016,"""@mabynshingleton: JohnKasich, the VOTERS have spoken.We want @realDonaldTrump. You AGREED to support NOMINEE. Get on board or leave @GOP"""
@realDonaldTrump,7/23/2017,"""@Dale_Dangler: @realDonaldTrump You will be the greatest president the world has ever seen""  Thanks."
@realDonaldTrump,1/7/2017,"I would have had many millions of votes more than Crooked Hillary Clinton except for the fact that I had 16 opponents, she had one!"
@realDonaldTrump,4/6/2017,"""@nauthizjane: @realDonaldTrump Congratulations Mr. Trump.""  Thank you!"
@realDonaldTrump,2/2/2017,"""@setfire2flames: Senator Sanders spent more than @realDonaldTrump yet lost."""
@realDonaldTrump,3/12/2017,"MAKE AMERICA GREAT AGAIN!
#AmericaFirst #Trump2016 
https://t.co/42OpVsjXjp"
@realDonaldTrump,8/5/2017,"""@lovusa4: @RichardWeaving Why @foxandfriends @NewDay WHERE IS THE REPORTING @realDonaldTrump &lt;MOST VOTES FOR PRESIDENT IN HISTORY OF USA"""
@realDonaldTrump,5/19/2017,"""@mariadaq:  HISTORIC!! what's historic is OUR national debt, record unemployment, &amp;pocketbook crisis!THE PEOPLE NEED TRUMP2 make USA RICH!"""
@realDonaldTrump,12/31/2016,"""@sara_wejesa: @realDonaldTrump Great speach!!!!!!!""  Thanks!"
@realDonaldTrump,5/6/2017,"""@jimhewitt: . @FrankCaliendo doing @realDonaldTrump on @MikeAndMike is awesome. ""Number one presidency of all time"""
@realDonaldTrump,5/23/2017,"""@JoeDeFranco: Top RINO hack for MSNBC Joey Scarborough on the air and calling the next President Trump a racist and bigot. Shame on you"""
@realDonaldTrump,8/28/2017,Nobody is watching @Morning_Joe anymore. Gone off the deep end - bad ratings. You won't believe what I am watching now!
@realDonaldTrump,2/24/2016,"""@southpaw816: @SenSanders fans, greatest way to get even with her Highness - vote for @realDonaldTrump, at least you'll have a job."
@realDonaldTrump,7/4/2016,Thank you to all for your wonderful comments on my speech. I could feel the electricity in thr air. Great reviews - most votes ever recieved
@realDonaldTrump,3/24/2016,"""@WolfStopper: Gee ... Does this make @realDonaldTrump right one more time? https://t.co/zjWKGMDgzi"""
@realDonaldTrump,9/20/2017,"""@DjD_Thunder: Standing by @realDonaldTrump all the way to the White House! https://t.co/z4X1o5xHBh"""
@realDonaldTrump,5/6/2017,"Thank you California! #Trump2016 
https://t.co/GusL2UPrX2 https://t.co/H6D25S1TR5"
@realDonaldTrump,8/15/2017,"Thank you New Mexico! #Trump2016
https://t.co/wNOY8Pc2kM https://t.co/osWzVxNkJx"
@realDonaldTrump,11/28/2016,"Thank you South Dakota! #Trump2016 
https://t.co/GbRTQdxIj4 https://t.co/pNqwOrY0ZB"
@realDonaldTrump,3/11/2017,"Thank you New Jersey! #Trump2016
https://t.co/PgIYkHLGtI https://t.co/MyJMOKdpJ9"
@realDonaldTrump,10/5/2017,"Thank you Montana! #Trump2016
https://t.co/rOvTapLnWG https://t.co/PyHiy7vjO6"
@realDonaldTrump,5/1/2016,I will be speaking about our great journey to the Republican nomination at 9:00 P.M. The movement toward a country that WINS again continues
@realDonaldTrump,8/26/2016,I will be interviewed tonight on @seanhannity - Enjoy!  10:00 P.M.
@realDonaldTrump,11/19/2016,Thank you! Together we will #MakeAmericaGreatAgain! https://t.co/7Jk6voyzue
@realDonaldTrump,1/2/2017,"In just out book, Secret Service Agent Gary Byrne doesn't believe that Crooked Hillary has the temperament or integrity to be the president!"
@realDonaldTrump,10/24/2016,A former Secret Service Agent for President Clinton excoriates Crooked Hillary describing her as ERRATIC &amp; VIOLENT. Bad temperament for pres
@realDonaldTrump,4/1/2016,"See, when I said NATO was obsolete because of no terrorism protection, they made the change without giving me credit.https://t.co/sRCF1H3rjg"
@realDonaldTrump,9/19/2016,Thank you Diamond and Silk! https://t.co/qdsLUy2hqD
@realDonaldTrump,2/1/2017,"Remembering the fallen heroes on #DDay - June 6, 1944. https://t.co/od7vsDMlHY"
@realDonaldTrump,8/13/2016,"I am getting bad marks from certain pundits because I have a small campaign staff. But small is good, flexible, save money and number one!"
@realDonaldTrump,4/27/2016,"A massive blow to Obama's message - only 38,000 new jobs for month in just issued jobs report. That's REALLY bad!"
@realDonaldTrump,10/17/2017,Crooked Hillary is being badly criticized (for a Wall Street paid for ad) by PolitiFact for a false ad on me on women. She is a total fraud!
@realDonaldTrump,9/6/2016,Crooked Hillary Clinton has not held a news conference in more than 7 months. Her record is so bad she is unable to answer tough questions!
@realDonaldTrump,2/4/2017,"Just like I have been able to spend far less money than  others on the campaign and finish #1, so too should our country. We can be great!"
@realDonaldTrump,5/15/2016,"People like @KatyTurNBC report on my campaign, but have zero access. They say what they want without any knowledge.True of so much of media!"
@realDonaldTrump,10/6/2016,"Hillary Clinton is unfit to be president. She has bad judgement, poor leadership skills and a very bad and destructive track record. Change!"
@realDonaldTrump,9/1/2017,I am watching @CNN very little lately because they are so biased against me. Shows are predictable garbage! CNN and MSM is one big lie!
@realDonaldTrump,11/8/2017,"The Clinton News Network, sometimes referred to as @CNN, is getting more and more biased.They act so indignant-hear them behind closed doors"
@realDonaldTrump,4/28/2016,"""@sareed59:  Our ineffective #POTUS has to make a speech in #Elkhart to make everything look great. Mr. Trump #MakeAmericaGreatAgain"""
@realDonaldTrump,11/3/2017,"Thank you Attorney General Gonzales, so many people feel this way. 
https://t.co/fMR8YYiiMz"
@realDonaldTrump,8/6/2017,We just had the worst jobs report since 2010.
@realDonaldTrump,11/7/2016,The Mayor of San Jose did a terrible job of ordering the  protection of innocent people. The thugs were lucky supporters remained peaceful!
@realDonaldTrump,6/15/2016,Many of the thugs that attacked the peaceful Trump supporters in San Jose were illegals. They burned the American flag and laughed at police
@realDonaldTrump,1/12/2016,"""@Don_Vito_08: Thank You Mr. Trump for Standing up for Our Country! #VoteTrump2016 JOIN ME ON THE #TrumpTrain🚂 https://t.co/zgopGvSEen"""
@realDonaldTrump,10/18/2017,"""@rapidcraft: Here’s The HILLARY UNIVERSITY Scandal No One In The Media Is Talking About https://t.co/suHERIUHo4 @realDonaldTrump"""
@realDonaldTrump,2/18/2017,Muhammad Ali is dead at 74! A truly great champion and a wonderful guy. He will be missed by all!
@realDonaldTrump,6/28/2016,"Thank you Redding, California!
#MakeAmericaGreatAgain #CAPrimary https://t.co/nFiydpTpPn"
@realDonaldTrump,5/10/2016,"Great evening in San Jose other than the thugs. My supporters are far tougher if they want to be, but fortunately they are not hostile."
@realDonaldTrump,7/24/2017,So much interest in my visit to Scotland! I greatly look forward to attending the opening event @TrumpTurnberry- taking place on June 24th.
@realDonaldTrump,7/26/2017,"""I'm a former chief of police in a border town. I'm Hispanic, I'm proud to be Hispanic and I'm 100% behind Trump.""
https://t.co/8YtBU7j17m"
@realDonaldTrump,12/24/2016,"In Crooked Hillary's telepromter speech yesterday, she made up things that I said or believe but have no basis in fact. Not honest!"
@realDonaldTrump,10/22/2016,"I don't watch or do @Morning_Joe anymore. Small audience, low ratings! I hear Mika has gone wild with hate. Joe is Joe. They lost their way!"
@realDonaldTrump,8/27/2017,"Rally last night in San Jose was great. Tremendous love and enthusiasm in the hall. Big crowd. Outside, small group of thugs burned Am flag!"
@realDonaldTrump,5/27/2016,"Terrible jobs report just reported. Only 38,000 jobs added. Bombshell!"
@realDonaldTrump,5/11/2017,"""@fivestarr6028: Yes! Hubby and I voted 4 @realDonaldTrump already! https://t.co/h1iHiJNUjm"" Thank you."
@realDonaldTrump,2/27/2017,"""@LiliannyLeebou: I think the first female president of the USA will be @IvankaTrump a beautiful intelligent young genuine successful lady!"""
@realDonaldTrump,7/26/2016,"""@LunsfordWhitney: This is rich coming from her. She tweeted you will be president! #Women4Ttump #Trump2016 https://t.co/2GSGfLS1yT"""
@realDonaldTrump,3/30/2017,"""@angeloftruth11: Clinton says Trump is dangerous. Who's the one who killed 4 Americans in Benghazi?  https://t.co/ZV5ehm6NKR"""
@realDonaldTrump,10/7/2016,"""@Crz4basball: @JudgeJeanine  @realDonaldTrump Looks like several legal Hispanics supporting Trump! They know he will be good for them too."""
@realDonaldTrump,10/7/2016,"Then, on June 25th- back to the USA to MAKE AMERICA GREAT AGAIN!"
@realDonaldTrump,5/6/2016,"After @TrumpScotland, I will visit @TrumpDoonbeg in Ireland, the magnificent resort fronting on the Atlantic Ocean."
@realDonaldTrump,1/16/2017,"After @TrumpTurnberry I will be visiting Aberdeen, the oil capital of Europe, to see my great club, @TrumpScotland."
@realDonaldTrump,1/8/2017,"On June 22- I will be going to Scotland to celebrate the opening of the newly renovated @TrumpTurnberry Resort, the worlds best."
@realDonaldTrump,6/11/2016,"Join me in Redding, California- tomorrow at 1:00pm. #Trump2016
Tickets: https://t.co/tyllhxJHC7"
@realDonaldTrump,5/24/2016,".@Natalie_Gulbis- Thank you for the nice piece in @SInow / @Golf_com.
Keep up the great work! https://t.co/JCZPCFx10X"
@realDonaldTrump,1/28/2017,"""@RobertMordica: @realDonaldTrump Only Trump can save America. Right leader at the right time."" THANK YOU!"
@realDonaldTrump,6/15/2017,"""@Valenti317: @realDonaldTrump she's a criminal and you're the only person that can stop her."""
@realDonaldTrump,8/3/2017,"""@TaylorEdwards99: THIS IS @POTUS'S LEGACY! AN ABSOLUTE DISASTER!!! WE NEED @realDonaldTrump NOW!! #MAGA #TRUMP2016 https://t.co/lBgZJg0zd1"
@realDonaldTrump,9/8/2017,"""@free_SA_BD: @realDonaldTrump A vote for Trump is a vote to restore our great country."""
@realDonaldTrump,7/10/2016,"A 60% increase in Texas Blue Cross/Blue Shield through ObamaCare. I told you so, there is panic and anger as healthcare costs explode!"
@realDonaldTrump,4/12/2016,So great to have the endorsement and support of Paul Ryan. We will both be working very hard to Make America Great Again!
@realDonaldTrump,10/11/2017,Bad performance by Crooked Hillary Clinton! Reading poorly from the telepromter! She doesn't even look presidential!
@realDonaldTrump,1/9/2016,Crooked Hillary no longer has credibility - too much failure in office. People will not allow another four years of incompetence!
@realDonaldTrump,6/24/2017,"Crooked Hillary Clinton, who I would love to call Lyin' Hillary, is getting ready to totally misrepresent my foreign policy positions."
@realDonaldTrump,9/13/2017,"After the litigation is disposed of and the case won, I have instructed my execs to open Trump U(?), so much interest in it! I will be pres."
@realDonaldTrump,2/23/2017,"Even though I have a very biased and unfair judge in the Trump U civil case in San Diego, I have thousands of great reviews &amp; will win case!"
@realDonaldTrump,7/5/2016,"With all of the Crooked Hillary Clinton's foreign policy experience, she has made so many mistakes - and I mean real monsters! No more HRC."
@realDonaldTrump,2/28/2016,"Join me in San Jose, California- tonight!
#MakeAmericaGreatAgain #Trump2016
Tickets: https://t.co/jLQukR550J https://t.co/OrEhKJZ5Rd"
@realDonaldTrump,12/20/2016,"Wow, USA Today did todays cover story on my record in lawsuits. Verdict: 450 wins, 38 losses. Isn't that what you want for your president?"
@realDonaldTrump,9/13/2017,Do you ever notice that @CNN gives me very little proper representation on my policies. Just watched-nobody knew anything about my foreign P
@realDonaldTrump,1/6/2016,Bernie Sanders was right when he said that Crooked Hillary Clinton was not qualified to be president because she suffers from BAD judgement!
@realDonaldTrump,8/7/2016,Crooked Hillary Clinton has zero natural talent - she should not be president. Her temperament is bad and her decision making ability-zilch!
